序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
83,"
                                                                                                    #历史上的今天#1890年7月29日，荷兰画家梵高因精神错乱自杀身亡，时年37岁。他生前深受精神病的困扰，曾割掉自己的一只耳朵；但他清醒时并未颓废，画出了一幅幅令人震撼的作品。他生前一贫如洗，可是死后作品却价值连城。 ​​​​                                            ", 2015-7-29 08:55,2,评论,1,皮皮时光机,CtjwkxIaf
84,"
                                                                                                    #历史上的今天#他被授予“两弹一星功勋奖章”时，已经辞世整整13年；他是中国第一颗原子弹和氢弹的理论方案设计者，他是一个英雄，却也是个谦逊低调的“普通人”。不求名利，隐姓埋名，在病危临终前，仍心系原子能的和平利用。1986年今天，邓稼先逝世，终年62岁。致敬！ ​​​​                                            ", 2015-7-29 08:30,4,1,1,皮皮时光机,CtjmdwEmt
85,"
                                                                                                    #温馨提示#进入夏天，宝宝的胃口一天比一天差，如果因为天热宝宝不吃早餐，对他的生长发育极为不利用。推荐几款为宝宝搭配的营养早餐 ，一定用得着！ ​​​​                                            ", 2015-7-29 08:01,转发,评论,赞,南京旅游网站群,CtjapBxLe
86,"
                                                                                                    #天气预报#大家早安！市气象台今日发布的天气预报：全市晴到多云，西南风白天4到5级，夜里3到4级 最高气温36℃左右，明晨最低气温27℃到28℃。 一直到下月初我市都将以晴热高温天气为主，小伙伴们注意防暑降温哦[冰棍] ​​​​                                            ", 2015-7-29 07:45,2,2,2,南京旅游网站群,Ctj3V8Yfw
87,"
                                                                                                    #网罗天下#考验智商时刻来了！答得出来的都是学霸。。。答不出来只负责转发，转完后就黙黙地睡觉去吧 ​​​​                                            ", 2015-7-28 23:09,5,17,2,南京旅游网站群,CtfGt99vn
88,"
                                                                                                    #心灵鸡汤#三分钟，让生命从此不同！  ​​​​                                            ", 2015-7-28 22:24,1,评论,3,南京旅游网站群,Ctfoeip3W
89,"
                                                                                                      你认识几个                                            ", 2015-7-28 21:39,14,3,18,南京旅游网站群,Ctf5Wuy88
90,"
                                                                                                    #旅游攻略#再不去只有遗憾！中国渐行渐远的10个景点！ ​​​​                                            ", 2015-7-28 20:54,5,评论,7,南京旅游网站群,CteNH3C5T
91,"
                                                                                                    #南京旅游#你们永远不知道南京的“天上”“人间”有多美妙！  ​​​​                                            ", 2015-7-28 20:09,6,1,10,南京旅游网站群,CtevrjVqk
92,"
                                                                                                    【手扶电梯“吃人”惨剧再发，千万要留意这个救命按钮！】26日，湖北荆州安良百货商场内，一名30岁的女子因踩到了松动的扶梯踏板，被搅入手扶电梯。扶梯紧急停止按钮，通常就设在电梯入口扶手处、电梯内侧盖板底部、大型电梯中部。当发现扶梯意外事故，应迅速按下这个救命按钮。 ​​​​                                            ", 2015-7-28 18:39,3,评论,1,皮皮时光机,CtdUUmxvU
93,"
                                                                                                    #网罗天下#超有爱的发明！投入塑料瓶即可为流浪猫狗换口粮】只需将一个废弃塑料瓶投入“环保自动喂食器”，机器就会吐出20克口粮供流浪猫狗充饥。这款来自土耳其的发明如今引入国内，在北京率先“安家”。变废为宝献爱心，动保+环保，你怎么看？via央视新闻 ​​​​                                            ", 2015-7-28 17:54,2,1,1,皮皮时光机,CtdCCzC82
94,"
                                                                                                    【外表难看但很美味的11种水果】世界上不止苹果和橙子而已，水果中还有红毛丹果、荔枝和榴莲！下面这些水果看上去有一半无法食用，但实际上它们不但能吃还很美味。 ​​​​                                            ", 2015-7-28 17:09,2,评论,1,南京旅游网站群,CtdknpBka
95,"
                                                                                                    今天天也很蓝                                            ", 2015-7-28 16:42,3,1,2,微博 weibo.com,Ctd9voCJJ
96,"
                                                                                                    #光影南京#南京晚霞惹人醉 仿若天然霓虹灯：昨天傍晚，南京城的上空出现绚丽的晚霞，给高温天气里的人们带来一丝惬意。太阳缓慢落下那一刻，把最灿烂的红色霞光透过云层洒向天际，仿若巨大的天然霓虹灯照射在天空，梦幻般的美景令人陶醉和留恋。@只谈风花雪夜  ​​​​                                            ", 2015-7-28 16:24,转发,评论,赞,皮皮时光机,Ctd276oG2
